209.3, -5, 177.98199142224752, 445.3914138572716, 160.1453204600034, 9
-162.1, 16, 225.89052696441922, -350.5621472400335, 15.31709523125474, 8
421.5, 15, 98.89051957561239, -350.1395359194248, 72.70788119838159, 1
354.7, -15, -102.43908306216366, 414.4404718130522, -51.43625471767723, 4
249.6, -9, -229.23801144498708, -240.0282249574568, 90.72618821309302, 9
491.0, -1, -210.01791331580583, 25.51540994991001, 32.07413279905316, 1
285.5, 21, 273.9973306399954, 88.19576804444182, 43.02594027838967, 5
500.0, -9, -134.15369702560446, 272.44578483804827, 69.62716168229166, 0
158.4, 15, 228.08708120098981, -168.98848547385717, -19.236126510894962, 8
-207.1, -14, -218.75406134147764, -439.05866743725477, 357.44355861374333, 3
160.8, -6, 63.738894093609076, 165.34203827321215, 87.04018734343407, 0
374.4, -5, 111.93662417584073, 291.44895431246516, -46.29497438773137, 4
-71.9, -21, 138.36397649804374, 3.0077156952694963, -7.689978748001863, 9
63.4, -8, 192.2742608935497, -471.7161823927735, -51.18882018202363, 3
-293.0, 13, 38.60764550642793, 306.74153818643765, -105.63451745501345, 7
71.6, 7, 153.21199034263435, 30.568308829874923, 85.3893160766429, 1
408.0, -19, 67.05638179508742, 316.80305072300916, -119.34378528415368, 8
-164.5, -17, -146.37903887505473, 61.89709949308531, -58.60214237787372, 6
310.4, 4, 155.1302040936214, -92.74046715686256, -121.5381087983099, 0
319.5, -38, 60.966347360222954, 489.0168967041451, -85.98717876606256, 9
313.1, -13, 434.8062516903609, -41.434275273107744, -30.911692370024824, 3
-7.3, 4, 16.62288513768948, 293.3949022126792, 18.01391783674623, 3
184.7, 3, -165.3610866194017, -345.72633712533707, 13.927032855299075, 4
355.6, -15, 438.0858784427802, 199.78943600754315, 150.2428599087205, 5
251.0, -3, -235.86586231894393, 466.4227966984246, 141.99527400422528, 1
210.7, -14, -90.25161919694577, -472.07058093419863, 236.81562292512302, 0
500.0, 9, 371.5484041690172, -12.882967994992327, 10.33714423150721, 0
310.7, 4, 285.95612313718175, 90.92577978913732, -79.61040619368352, 0
328.5, -16, -28.713526345329853, -290.2249134123576, -41.19235385160938, 8
-57.3, 16, -243.56227878732645, -205.74166565507426, -44.1182085443901, 3
32.2, 6, -193.43064728768016, 20.0923634882065, 62.97956777635355, 2
160.8, -8, -96.5612815136817, -90.71769303136023, -4.4637104860301235, 0
269.8, -14, -110.0372494743159, 71.42465898332932, -39.342151153260104, 9
176.0, 7, -144.8612914163901, 251.19406487320305, 168.04722929845963, 6
244.4, -20, -187.24987708652753, -240.05125393975248, -61.169115076053686, 4
306.1, -21, 138.5538436527541, 246.86472448527752, 156.89710667134443, 6
492.0, -16, -214.0006176785906, 20.88424786275732, -59.919153032560516, 2
249.9, 5, -234.01031052796134, -495.40124392147544, -48.34685669219709, 9
289.5, 13, -132.444334908472, 440.0432740056581, 81.12198283859595, 9
312.3, -7, 109.42744131844336, 433.6136390694402, 60.84174312102607, 2
182.9, -22, -248.87004944503042, -251.49329201008374, 178.76556157752174, 2
174.9, -1, 181.93109872598484, -278.9821343368717, -36.753957566309964, 4
135.5, 20, 106.72933348955536, -218.03867196393588, 87.47750638173434, 5
329.7, 25, -192.9167886534132, 235.99100659172848, 76.3480136246051, 9
285.3, -1, 329.00171041600345, 357.0081400334067, -15.737013989018578, 5
229.2, -13, -142.10084090198, -473.85287619698914, 23.41380280202455, 9
308.5, 11, 116.9762651718267, -244.26095967443885, -45.99631930123097, 8
304.5, 5, -217.59056852313444, -143.61614711376, 26.607585869868046, 4
143.2, 4, -40.55354858250021, -217.6624837932585, 21.33806237128661, 3
183.2, -19, 342.88622280809045, 4.238332436273936, -50.087642705756835, 3
197.1, -13, -146.2432380668996, -265.2082197860587, -53.5873962783448, 7
350.4, 29, 129.29828119117622, 330.2014948091796, 88.46359297310278, 0
162.1, 10, -62.054712345063734, 235.9447717064238, -50.52259470963892, 2
263.9, 4, 11.505162102703878, 80.33107170468804, -91.91699536806685, 3
283.7, -6, -22.117477160708233, -435.8138435071357, 20.818536547190092, 3
314.7, -18, -93.22481245857912, 416.73525523274304, -19.16139641937491, 4
108.0, -17, 74.06231987214449, -302.01783717016707, -12.287995670512657, 8
280.0, 13, -202.83563123730062, -363.8941000844377, 13.294989104119054, 0
149.5, -8, -55.62104782785224, -289.4100530181171, 111.05381639180933, 9
78.9, 5, 500.0, 233.64602206240488, -58.286094332600115, 8
446.7, 0, 460.57585427301933, 352.6406992532517, -38.53518564004469, 6
250.1, -15, 206.82435400414033, 160.42386303313663, 26.85670445493639, 0
83.9, 25, -120.98633028270797, -86.6678806724509, -20.217146066019296, 3
242.4, -6, 290.5666505135199, 234.43534994476215, 28.207172221051223, 2
315.5, 15, -210.6019328429811, 415.37330583643393, -27.62912442958242, 5
420.2, -1, -217.60280091516915, 338.33185492448865, 17.027665486761407, 0
-42.5, -15, 500.0, 300.9394169935887, 95.0987815138765, 8
316.3, 7, 26.985208839219695, 349.9094634539149, 196.44902501248498, 6
258.2, 19, -243.6359509756823, -107.95697427332243, -45.105308664864296, 8
388.1, 4, 91.84583865738051, -231.78657427112302, -12.834772557150586, 8
-143.5, 23, -28.622001132202172, 233.2798255361546, 44.80767939189778, 7
303.9, 1, -202.0940759265893, -257.29361057037625, 18.550453883277584, 3
352.9, -30, -236.08394475980145, -221.91824290203112, -42.22134290495811, 2
329.7, -22, -55.10418539495467, 84.57766841681371, 32.22991568755941, 9
277.1, 0, -235.32405351686018, -281.81173954836595, -9.427944611513851, 7
209.1, 11, 4.589657634883622, -191.20135149691373, -73.65195464780874, 9
147.0, -40, 273.64181762882265, -421.5892512941134, -51.93244868535834, 7
317.3, -13, -213.09237098525344, -29.129037124359968, -18.055409688387783, 7
223.5, -14, -150.9554664379143, 307.9236582662651, 282.2973001260728, 3
254.6, 9, -144.69576183420054, -156.28759897145073, -73.4695035219143, 4
376.7, -1, -56.434052076525774, -240.40705392344665, -7.620638834744625, 6
373.2, 10, -241.8997612205227, -177.4664389329962, 46.09329782422677, 3
364.0, -6, -43.23940651054113, -10.46199490903399, -3.5050360382863346, 4
193.0, -5, -239.3651949564101, 189.9834666211375, 94.77982617922092, 3
434.1, -10, 500.0, 203.31587319917855, -22.666197333306755, 4
191.0, 18, -185.80968859818938, -4.317806601526797, 42.38283981850603, 1
155.4, 17, 97.77294845433875, -110.4934950857853, 107.03749088721963, 5
167.5, -9, -192.0874292784602, -146.10057666381448, 88.43417317119429, 7
167.1, -10, -81.64612181702705, 28.64570639395697, 46.7389844435298, 7
198.7, 13, -170.18928727515362, -142.73670738386232, -86.38881523378829, 8
-19.0, -23, -123.47501706342645, -160.67011663125362, -97.29055258571141, 1
258.3, -3, 58.3845642827182, -139.22188026423754, -30.212606723878977, 8
164.8, 38, -82.91263136240954, -12.37534217078695, 59.19625291314992, 4
121.4, 5, -209.18532868337778, -117.66161517252624, 32.429085081216215, 1
332.2, -19, -166.98540045531405, 6.668682317412674, -16.41983666978362, 2
113.2, 17, 500.0, 310.37743500181057, 68.501194395835, 3
363.1, -1, -55.18120712758585, 483.8225918401023, 402.3260724904135, 3
452.5, -23, 277.59175248854274, -315.17272916199147, 17.575375248582276, 2
234.6, -22, 143.5732227034817, -257.05060647940456, -82.4726618043995, 4
397.3, 23, 71.39247928757328, 437.1173950253302, 275.1776405993889, 7
186.6, -6, -248.72034507643048, -279.10308280571115, 17.684614453523466, 6
360.3, -7, 252.27835472397118, -198.1941708484831, 35.73043510223894, 0
308.5, 8, 500.0, 125.5887546583217, -0.9681133678967626, 8
151.8, -11, -136.62175958919275, 86.99030634763096, -49.15094361152369, 1
367.8, -6, -64.57306243173232, 367.9387843127288, 0.5936717270914471, 7
341.6, 24, 163.16647583993574, -433.02751836117926, -9.621238273395477, 1
348.0, 21, -241.5919705677778, 23.332427489048428, 27.78159206644233, 8
236.3, -5, 23.65300111139834, -459.3361376925997, -65.45332065616107, 6
142.2, -20, -217.29751003138458, -88.63141953270781, 140.09732926285955, 2
151.3, -31, -103.21300692774324, -221.80352203900276, 86.65365379338124, 1
226.6, -14, -39.97151481268202, 181.35651557538347, 6.764112819802335, 6
246.1, -22, -238.95160510880538, 325.6605346220099, 137.44495981967913, 6
279.2, 4, -24.526990831444152, 365.4391819077615, 77.90546202578108, 9
473.0, -21, -8.075407562764553, -468.8768570294095, 69.53510400991419, 3
